SecondLargestPropertyUseTypeGFA,SecondLargestPropertyUseType,GHGEmissionsIntensity(kgCO2e/ft2),OtherFuelUse(kBtu),GHGEmissions(MetricTonsCO2e),SPD Beats,Seattle Police Department Micro Community Policing Plan Areas,GHGEmissionsIntensity,TotalGHGEmissions,City,State,ENERGYSTARScore,LargestPropertyUseType,LargestPropertyUseTypeGFA,ListOfAllPropertyUseTypes,SourceEUI(kBtu/sf),SteamUse(kBtu),Electricity(kWh),NaturalGas(therms),NaturalGas(kBtu),Electricity(kBtu),SourceEUIWN(kBtu/sf),SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SiteEnergyUseWN(kBtu),SiteEnergyUse(kBtu),NumberofFloors,NumberofBuildings,DefaultData,OSEBuildingID,PrimaryPropertyType,PropertyGFABuilding(s),Neighborhood,CouncilDistrictCode,ComplianceStatus,PropertyGFAParking,YearBuilt,PropertyGFATotal,BuildingType,DataYear,zip_codes,Longitude,Latitude,parcelTax_number
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,2.2,120.1,0.0,0.0,99.0,21.0,54572.0,238.0,69.0,0.0,135984.9063,22004.95117,2200495.0,463981.0,76.0,48.79999924,55.20000076,3010126.5,2664475.5,7.0,1.0,0.0,25742.0,11.0,54572.0,8.0,3.0,0.0,0.0,1926.0,54572.0,3.0,2016.0,98122.0,-122.32661,47.6146,8725600460.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.23,5.66,0.0,0.0,69.0,56.0,24600.0,487.0,36.09999847,0.0,75706.79688,727.4799805,72748.0,258312.0,38.0,13.5,14.10000038,347690.5938,331059.5,2.0,1.0,0.0,25743.0,31.0,24600.0,8.0,3.0,0.0,0.0,1910.0,24600.0,4.0,2016.0,98122.0,-122.32661,47.614259999999994,8725600475.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.5,10.29,0.0,0.0,67.9063420380915,21.0,20378.0,238.0,86.5,0.0,152247.2969,1255.599976,125560.0,519468.0,90.69999695,31.70000076,33.59999847,685567.125,645028.0,4.0,1.0,0.0,25744.0,9.0,20378.0,11.0,7.0,0.0,0.0,1990.0,20378.0,2.0,2016.0,98109.0,-122.35723999999999,47.63447,7804320000.0
4325.0,24.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,1.33,65.05,0.0,0.0,67.9063420380915,56.0,28725.0,387.0,47.40000153,815676.125,70317.5,78.81000519,7881.0,239923.0,53.79999924,28.89999962,34.29999924,1259282.25,1063480.5,1.0,1.0,0.0,25745.0,31.0,48850.0,8.0,3.0,0.0,0.0,1900.0,48850.0,4.0,2016.0,98104.0,-122.32613,47.605140000000006,8590400490.0
41376.0,34.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.47,48.62,0.0,0.0,86.0,21.0,50473.0,302.0,115.59999850000001,0.0,545070.3125,6712.900390999999,671290.0,1859780.0,116.5,44.70000076,45.0,2548435.5,2531070.25,8.0,1.0,0.0,25747.0,11.0,63076.0,8.0,3.0,0.0,41376.0,2001.0,104452.0,3.0,2016.0,98122.0,-122.32643999999999,47.61592,8725600500.0
3000.0,34.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.2,4.43,0.0,0.0,71.0,21.0,18480.0,295.0,108.0,0.0,186312.5938,0.0,0.0,635699.0,114.1999969,34.40000153,36.40000153,671818.125,635698.6875,4.0,1.0,0.0,25751.0,9.0,21880.0,14.0,5.0,0.0,0.0,1989.0,21880.0,2.0,2016.0,98103.0,-122.34221000000001,47.696870000000004,9267200100.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,1.175916245916246,120.07988409011996,0.0,0.0,67.9063420380915,57.0,77079.36204268293,488.0,133.51030312604016,262507.6440601434,1052457.9900618668,13112.22738269215,1311222.5995278184,3591058.2928308197,138.35680154655205,54.18234067003343,57.308522392820144,5240110.20067307,5210177.443557182,4.0,1.071407274895647,0.0,25752.0,9.0,21031.0,14.0,6.0,3.0,8531.0,1989.0,29562.0,2.0,2016.0,98103.0,-122.34342,47.69658,9267200155.0
21217.0,34.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.14,11.77,0.0,0.0,91.0,21.0,63198.0,295.0,83.90000153,0.0,494904.0,0.0,0.0,1688612.0,87.5,26.70000076,27.89999962,1761329.25,1688612.5,4.0,1.0,0.0,25754.0,9.0,84415.0,4.0,1.0,0.0,0.0,1989.0,84415.0,2.0,2016.0,98126.0,-122.37631999999999,47.53456,9269200025.0
10000.0,34.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.05,1.08,0.0,0.0,100.0,21.0,22000.0,295.0,22.10000038,0.0,45368.69922,0.0,0.0,154798.0,23.79999924,7.0,7.599999905,167046.7969,154798.0938,4.0,1.0,0.0,25756.0,9.0,22000.0,18.0,1.0,3.0,0.0,1978.0,22000.0,2.0,2016.0,98116.0,-122.38753,47.5519,9270000000.0
5616.0,34.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.12,2.67,0.0,0.0,67.9063420380915,21.0,21581.0,295.0,55.79999924,0.0,112404.3984,0.0,0.0,383524.0,59.70000076,17.79999924,19.0,410574.9063,383524.0,4.0,1.0,0.0,25757.0,9.0,21581.0,18.0,1.0,0.0,0.0,1988.0,21581.0,2.0,2016.0,98126.0,-122.3766,47.560790000000004,9270100000.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.2,11.26,0.0,0.0,23.0,21.0,47346.0,238.0,107.09999850000001,0.0,473233.6875,0.0,0.0,1614673.0,116.5,34.09999847,37.09999847,1757296.375,1614673.625,4.0,1.0,0.0,25758.0,9.0,57212.0,11.0,7.0,0.0,0.0,1920.0,57212.0,2.0,2016.0,98119.0,-122.36384,47.631820000000005,9270150000.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.45,58.82,0.0,0.0,50.0,21.0,131307.0,238.0,143.0,0.0,1720098.375,3371.070068,337107.0,5868976.0,155.5,47.29999924,51.20000076,6725040.5,6206083.5,2.0,1.0,0.0,25761.0,9.0,131307.0,4.0,1.0,0.0,0.0,1990.0,131307.0,2.0,2016.0,98106.0,-122.36076000000001,47.53144,9270770000.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,1.175916245916246,120.07988409011996,0.0,0.0,67.9063420380915,57.0,77079.36204268293,488.0,133.51030312604016,262507.6440601434,1052457.9900618668,13112.22738269215,1311222.5995278184,3591058.2928308197,138.35680154655205,34.5,37.0,1126781.75,1049638.75,3.0,1.071407274895647,0.0,25763.0,9.0,30420.0,18.0,1.0,0.0,0.0,1969.0,30420.0,2.0,2016.0,98116.0,-122.38587,47.58968,9272201340.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.16,6.54,0.0,0.0,73.0,21.0,36067.0,238.0,81.69999695,0.0,275156.4063,0.0,0.0,938834.0,88.40000153,26.0,28.10000038,1015186.0,938833.625,4.0,1.0,1.0,25770.0,9.0,36067.0,18.0,1.0,1.0,3690.0,1966.0,39757.0,2.0,2016.0,98116.0,-122.3866,47.590270000000004,9274200145.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.26,14.21,0.0,0.0,100.0,12.0,109726.0,160.0,58.29999924,0.0,597221.6875,0.0,0.0,2037720.0,59.09999847,18.60000038,18.79999924,2066851.25,2037720.625,3.0,0.0,0.0,25772.0,4.0,54863.0,18.0,1.0,0.0,0.0,1961.0,54863.0,4.0,2016.0,98116.0,-122.38672,47.58767,9274200430.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,2.36,64.46,0.0,0.0,73.0,21.0,27328.0,238.0,72.30000305,0.0,68400.60156,11831.05957,1183106.0,233383.0,78.5,51.79999924,57.70000076,1577501.25,1416488.75,3.0,1.0,0.0,25784.0,9.0,27328.0,8.0,3.0,0.0,0.0,1910.0,27328.0,2.0,2016.0,98122.0,-122.31783,47.61861,6003500765.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.24,5.57,0.0,0.0,66.0,21.0,23200.0,238.0,88.80000305,0.0,190373.9063,195.6100006,19561.0,649556.0,92.90000153,28.79999924,30.10000038,699329.5,669117.0,3.0,1.0,0.0,25789.0,9.0,23200.0,8.0,3.0,0.0,0.0,1958.0,23200.0,2.0,2016.0,98102.0,-122.31918,47.61977,6003501020.0
0.0,34.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,3.44,70.29,0.0,0.0,54.0,21.0,21700.0,295.0,97.59999847,0.0,71073.89844,12915.63965,1291564.0,242504.0,104.5999985,70.69999695,77.40000153,1679145.75,1534068.25,3.0,1.0,0.0,25791.0,9.0,20457.0,8.0,3.0,0.0,0.0,1907.0,20457.0,2.0,2016.0,98122.0,-122.31851999999999,47.61895,6003501079.0
3410.0,42.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,2.61,99.42,0.0,0.0,67.9063420380915,21.0,34750.0,313.0,104.1999969,0.0,196131.9063,17841.31055,1784131.0,669202.0,112.40000149999999,64.30000305,72.09999847,2752838.5,2453333.0,5.0,1.0,0.0,25798.0,11.0,38160.0,8.0,3.0,0.0,0.0,1924.0,38160.0,3.0,2016.0,98102.0,-122.32069479999998,47.62016688,6003501225.0
12600.0,34.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.15,7.24,0.0,0.0,67.9063420380915,21.0,35425.0,262.0,89.40000153,0.0,304233.5938,0.0,0.0,1038045.0,92.69999695,28.5,29.5,1077027.75,1038045.313,6.0,1.0,0.0,25819.0,11.0,46951.0,6.0,2.0,0.0,0.0,2006.0,46951.0,3.0,2016.0,98104.0,-122.32354,47.597390000000004,5247802570.0
7200.0,24.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,1.23,37.17,0.0,0.0,67.9063420380915,21.0,15810.0,271.0,70.59999847,0.0,136340.7031,6388.800293,638880.0,465194.0,74.0,36.5,38.0,1146675.75,1104074.625,4.0,1.0,0.0,25822.0,9.0,30210.0,6.0,2.0,0.0,0.0,1916.0,30210.0,2.0,2016.0,98104.0,-122.32321,47.59852,5247802740.0
7500.0,12.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,2.64,65.89,0.0,0.0,67.9063420380915,23.0,13393.0,140.0,155.6000061,0.0,252526.5938,11274.83008,1127483.0,861621.0,157.8999939,79.59999847,81.80000305,2044286.625,1989103.875,1.0,1.0,0.0,25839.0,30.0,25000.0,9.0,2.0,0.0,0.0,1964.0,25000.0,4.0,2016.0,98108.0,-122.33288999999999,47.55317,5263300725.0
1000.0,24.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.34,8.61,0.0,0.0,67.9063420380915,23.0,24000.0,321.0,24.10000038,0.0,42144.60156,1433.3500980000001,143335.0,143797.0,26.10000038,11.5,13.69999981,342696.3125,287132.5,1.0,1.0,0.0,25842.0,30.0,25000.0,9.0,2.0,0.0,0.0,1960.0,25000.0,4.0,2016.0,98134.0,-122.33294,47.555440000000004,5263300910.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,1.17,26.56,0.0,0.0,67.9063420380915,18.0,23000.0,204.0,64.0,0.0,92448.89844,4586.399902,458640.0,315436.0,69.0,33.70000076,37.90000153,872014.3125,774075.6875,1.0,1.0,0.0,25844.0,15.0,22622.0,9.0,2.0,0.0,0.0,1927.0,22622.0,4.0,2016.0,98108.0,-122.33448,47.55523,5263300985.0
3744.0,34.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.63,17.41,0.0,0.0,94.0,24.0,22365.0,388.0,124.09999850000001,0.0,237431.0938,2215.526123,221553.0,810115.0,127.0,46.09999847,48.79999924,1092060.75,1031667.5,3.0,1.0,0.0,25847.0,26.0,27544.0,8.0,3.0,0.0,0.0,1917.0,27544.0,4.0,2016.0,98122.0,-122.32656999999999,47.615429999999996,8725600520.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,2.68,56.96,0.0,0.0,75.0,21.0,21693.0,238.0,93.59999847,0.0,88243.0,10330.40039,1033040.0,301085.0,99.80000305,61.5,66.69999695,1447991.375,1334125.125,3.0,1.0,0.0,25849.0,9.0,21264.0,8.0,3.0,0.0,0.0,1910.0,21264.0,2.0,2016.0,98122.0,-122.32641000000001,47.61834,8725600605.0
17200.0,34.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.16,10.37,0.0,0.0,93.0,21.0,30056.0,258.0,109.09999850000001,0.0,436040.3125,0.0,0.0,1487770.0,112.90000149999999,34.70000076,35.90000153,1539714.25,1487769.5,6.0,1.0,0.0,25850.0,11.0,63102.0,8.0,3.0,0.0,0.0,1992.0,63102.0,3.0,2016.0,98122.0,-122.32643,47.618109999999994,8725600615.0
3400.0,42.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,3.61,96.28,0.0,0.0,67.9063420380915,21.0,25671.0,313.0,110.90000149999999,0.0,128980.2969,17550.79102,1755079.0,440081.0,123.6999969,75.5,87.59999847,2547860.0,2195160.0,6.0,1.0,0.0,25851.0,11.0,26694.0,8.0,3.0,0.0,0.0,1925.0,26694.0,3.0,2016.0,98122.0,-122.32647,47.6179,8725600620.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.9,23.68,0.0,0.0,96.0,21.0,26442.0,238.0,59.70000076,0.0,108454.6016,3972.760254,397276.0,370047.0,62.79999924,29.0,31.39999962,831167.0,767323.3125,5.0,1.0,0.0,25852.0,11.0,26442.0,18.0,1.0,0.0,0.0,2000.0,26442.0,3.0,2016.0,98116.0,-122.38819,47.59445,8725970000.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,3.3,220.86,0.0,0.0,85.0,21.0,66924.0,238.0,104.4000015,0.0,255716.7031,40439.46094,4043946.0,872505.0,113.3000031,73.5,82.0,5487455.5,4916451.5,12.0,1.0,0.0,25853.0,3.0,66924.0,8.0,3.0,0.0,0.0,1929.0,66924.0,1.0,2016.0,98104.0,-122.32366999999999,47.61061,8726200000.0
6970.0,34.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.75,18.2,0.0,0.0,67.9063420380915,21.0,17426.0,295.0,88.40000153,0.0,115212.7031,2911.289795,291129.0,393106.0,90.90000153,39.29999924,40.5,705639.5,684234.875,6.0,1.0,0.0,25854.0,11.0,24396.0,18.0,1.0,0.0,0.0,2008.0,24396.0,3.0,2016.0,98116.0,-122.38886000000001,47.59393,8726400000.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.96,47.26,0.0,0.0,61.0,21.0,45472.0,238.0,92.09999847,0.0,317725.9063,7476.419922,747642.0,1084081.0,95.19999695,40.29999924,41.59999847,1891350.75,1831722.875,6.0,1.0,0.0,25856.0,11.0,49310.0,2.0,3.0,0.0,0.0,2000.0,49310.0,3.0,2016.0,98144.0,-122.30256000000001,47.60004,8726630000.0
7935.0,34.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.77,19.31,0.0,0.0,67.9063420380915,21.0,26450.0,295.0,76.59999847,0.0,160406.5938,2917.040039,291704.0,547307.0,79.30000305,31.70000076,33.40000153,882154.0,839011.3125,6.0,1.0,0.0,25857.0,11.0,25200.0,18.0,1.0,0.0,0.0,2002.0,25200.0,3.0,2016.0,98116.0,-122.38936000000001,47.593759999999996,8726640000.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.15,4.02,0.0,0.0,89.0,21.0,26294.0,238.0,68.90000153,0.0,169210.9063,0.0,0.0,577348.0,72.69999695,22.0,23.10000038,608479.6875,577347.625,4.0,0.0,0.0,25866.0,9.0,26294.0,11.0,7.0,0.0,0.0,1967.0,26294.0,2.0,2016.0,98109.0,-122.34071999999999,47.637029999999996,8727100000.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.42,15.34,0.0,0.0,81.0,21.0,36192.0,238.0,75.09999847,0.0,235661.0938,1832.130005,183213.0,804076.0,78.30000305,27.29999924,29.0,1049625.25,987288.8125,4.0,1.0,0.0,25875.0,9.0,36192.0,11.0,7.0,0.0,0.0,2005.0,36192.0,2.0,2016.0,98119.0,-122.35766000000001,47.631479999999996,8728150000.0
6759.0,24.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,1.46,45.33,0.0,0.0,10.0,21.0,24249.0,249.0,184.3999939,0.0,470839.9063,6426.239746,642624.0,1606506.0,188.5,72.5,76.40000153,2367577.5,2249130.0,6.0,1.0,0.0,25876.0,11.0,31008.0,6.0,7.0,0.0,0.0,1911.0,31008.0,3.0,2016.0,98121.0,-122.34801999999999,47.61803,8728250000.0
5508.0,34.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.18,9.73,0.0,0.0,76.0,21.0,53088.0,295.0,82.5,0.0,409021.5,0.0,0.0,1395581.0,90.5,26.29999924,28.79999924,1529598.25,1395581.625,5.0,1.0,0.0,25882.0,11.0,53088.0,12.0,5.0,0.0,0.0,1979.0,53088.0,3.0,2016.0,98115.0,-122.32283000000001,47.70009,9290000000.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.17,3.54,0.0,0.0,73.0,21.0,17000.0,238.0,93.80000305,0.0,148776.5,0.0,0.0,507625.0,97.90000153,29.89999962,31.20000076,530123.625,507625.5,4.0,1.0,0.0,25883.0,9.0,20407.0,18.0,1.0,0.0,0.0,1989.0,20407.0,2.0,2016.0,98116.0,-122.3891,47.56178,9290890000.0
7000.0,34.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.22,10.31,0.0,0.0,67.9063420380915,24.0,25884.0,251.0,136.3999939,0.0,433464.0,0.0,0.0,1478979.0,143.1999969,43.40000153,45.59999847,1552850.625,1478979.25,7.0,1.0,0.0,25886.0,26.0,47415.0,6.0,7.0,0.0,0.0,1989.0,47415.0,4.0,2016.0,98121.0,-122.34591999999999,47.61161,9292600000.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.2,4.19,0.0,0.0,80.0,21.0,21294.0,238.0,88.5,0.0,175957.7969,0.0,0.0,600368.0,92.80000305,28.20000076,29.5,629184.6875,600368.0,5.0,1.0,0.0,25895.0,11.0,21294.0,18.0,1.0,0.0,0.0,1991.0,21294.0,3.0,2016.0,98126.0,-122.37473999999999,47.5643,9297301855.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.15,4.67,0.0,0.0,68.0,21.0,21294.0,238.0,98.80000305,0.0,196303.5,0.0,0.0,669788.0,104.0,31.5,33.09999847,704953.6875,669787.8125,5.0,1.0,0.0,25897.0,11.0,21294.0,18.0,1.0,0.0,9502.0,1991.0,30796.0,3.0,2016.0,98126.0,-122.37409,47.5643,9297301880.0
13189.0,34.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.12,5.4,0.0,0.0,96.0,21.0,43441.0,295.0,56.0,0.0,227141.7031,0.0,0.0,775007.0,58.59999847,17.79999924,18.70000076,810419.0,775007.6875,4.0,1.0,0.0,25898.0,9.0,30252.0,18.0,1.0,0.0,13189.0,1989.0,43441.0,2.0,2016.0,98122.0,-122.37348,47.56439,9297301885.0
24333.0,34.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.13,10.55,0.0,0.0,96.0,21.0,56755.0,295.0,83.69999695,0.0,443640.1875,0.0,0.0,1513700.0,86.90000153,26.70000076,27.70000076,1571577.25,1513700.625,5.0,1.0,0.0,25901.0,11.0,55665.0,4.0,1.0,0.0,24418.0,1999.0,80083.0,3.0,2016.0,98126.0,-122.37356000000001,47.563790000000004,9297301976.0
37661.0,34.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.25,11.99,0.0,0.0,87.0,21.0,47321.0,295.0,114.09999850000001,0.0,504036.5,0.0,0.0,1719773.0,117.8000031,36.29999924,37.5,1776022.0,1719772.75,6.0,0.0,0.0,25902.0,11.0,47321.0,4.0,1.0,0.0,0.0,2009.0,47321.0,3.0,2016.0,98126.0,-122.37583000000001,47.56385,9297302045.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,4.15,95.38,0.0,0.0,67.9063420380915,27.0,22960.0,421.0,153.0,0.0,158947.0,17246.55469,1724655.0,542327.0,162.1999969,98.69999695,106.59999850000001,2447325.5,2266983.0,3.0,1.0,0.0,25907.0,15.0,22960.0,11.0,7.0,0.0,0.0,1961.0,22960.0,4.0,2016.0,98109.0,-122.34218,47.63644,9301300445.0
0.0,34.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.17,10.32,0.0,0.0,93.0,21.0,60162.0,295.0,77.19999695,0.0,433683.5938,0.0,0.0,1479728.0,82.5,24.60000038,26.29999924,1581429.25,1479728.75,5.0,1.0,0.0,25910.0,11.0,61107.0,11.0,7.0,0.0,0.0,1966.0,61107.0,3.0,2016.0,98109.0,-122.34228,47.63908,9301300560.0
0.0,34.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,8.79,393.07,0.0,0.0,17.0,53.0,44739.0,461.0,728.7000122000001,0.0,2423889.75,63155.0,6315500.0,8270312.0,738.5999756,326.0,335.39999389999997,15006878.0,14585813.0,1.0,1.0,0.0,25914.0,27.0,44739.0,8.0,3.0,0.0,0.0,1998.0,44739.0,4.0,2016.0,98112.0,-122.31386,47.62048,6003501820.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.23,9.7,0.0,0.0,67.0,21.0,42720.0,238.0,102.3000031,0.0,407947.1875,0.0,0.0,1391916.0,109.3000031,32.59999847,34.79999924,1487670.75,1391916.0,4.0,1.0,0.0,25918.0,9.0,42720.0,8.0,3.0,0.0,0.0,1984.0,42720.0,2.0,2016.0,98112.0,-122.31443999999999,47.62155,6003501905.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.75,16.47,0.0,0.0,100.0,21.0,21892.0,238.0,41.29999924,0.0,56408.30078,2848.189941,284819.0,192465.0,41.59999847,21.79999924,22.20000076,485237.0938,477284.0938,3.0,1.0,0.0,25922.0,9.0,21892.0,8.0,3.0,0.0,0.0,1909.0,21892.0,2.0,2016.0,98102.0,-122.31873,47.621190000000006,6003502025.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.28,22.94,0.0,0.0,95.0,21.0,80705.0,238.0,59.40000153,0.0,423340.5,2423.280029,242328.0,1444438.0,59.40000153,20.89999962,20.89999962,1686765.875,1686765.875,8.0,1.0,0.0,25931.0,11.0,80705.0,11.0,7.0,0.0,0.0,1992.0,80705.0,3.0,2016.0,98109.0,-122.3431,47.63199,6011000000.0
12923.0,24.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,5.31,120.86,0.0,0.0,67.9063420380915,48.0,21194.0,225.0,70.0,0.0,65755.79688,22462.07031,2246207.0,224359.0,74.59999847,56.5,61.20000076,2675057.75,2470566.0,1.0,1.0,0.0,25932.0,12.0,22778.0,13.0,4.0,0.0,0.0,1948.0,22778.0,4.0,2016.0,98105.0,-122.27706,47.66816,6012500051.0
400.0,37.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,1.73,37.28,0.0,0.0,20.0,56.0,21052.0,468.0,60.90000153,0.0,55624.30078,6770.159668000001,677016.0,189790.0,68.30000305,40.40000153,46.59999847,1000251.875,866806.0,2.0,1.0,0.0,25935.0,31.0,21562.0,0.0,6.0,0.0,0.0,1956.0,21562.0,4.0,2016.0,98117.0,-122.38733,47.68517,6021503160.0
0.0,47.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.54,16.89,0.0,0.0,84.0,21.0,31570.0,317.0,92.5,0.0,252601.7969,2048.979736,204898.0,861877.0,97.40000153,33.79999924,34.5,1090074.375,1066775.25,5.0,1.0,0.0,25945.0,11.0,31570.0,8.0,3.0,0.0,0.0,1960.0,31570.0,3.0,2016.0,98102.0,-122.32435,47.62292,6848200495.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,2.43,62.51,0.0,0.0,67.9063420380915,27.0,25753.0,421.0,75.0,0.0,67861.39844,11465.87012,1146587.0,231543.0,85.30000305,53.5,62.59999847,1612521.0,1378130.25,1.0,1.0,0.0,25954.0,15.0,25753.0,2.0,3.0,0.0,0.0,1959.0,25753.0,4.0,2016.0,98122.0,-122.29006000000001,47.62322,5317100295.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,12.09,861.85,0.0,0.0,67.9063420380915,31.0,71280.0,432.0,556.0999756,0.0,2206473.0,152393.4063,15239341.0,7528486.0,557.2999877999999,319.39999389999997,325.5,23204450.0,22767828.0,3.0,1.0,0.0,25955.0,15.0,71280.0,8.0,3.0,0.0,0.0,1928.0,71280.0,4.0,2016.0,98112.0,-122.28067,47.62816,5317100844.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,1.81,69.18,0.0,0.0,85.0,14.0,38297.0,181.0,84.69999695,0.0,183054.7031,12205.67871,1220568.0,624583.0,93.80000305,48.20000076,55.59999847,2127889.25,1845150.625,3.0,1.0,1.0,25956.0,6.0,38297.0,8.0,3.0,1.0,0.0,1925.0,38297.0,7.0,2016.0,98112.0,-122.28483,47.63408,5318100820.0
72317.0,34.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,5.17,792.6,0.0,0.0,51.0,50.0,148590.0,459.0,159.6000061,0.0,1924631.5,140618.375,14061838.0,6566843.0,167.0,93.0,99.59999847,22092840.0,20628680.0,16.0,1.0,0.0,25965.0,25.0,153312.0,8.0,3.0,0.0,0.0,1963.0,153312.0,4.0,2016.0,98112.0,-122.27651999999999,47.63429,5318102110.0
9204.0,34.0,0.9853393393393395,7142.301201201201,110.0941021021021,24.825644098262433,32.38016776512882,0.13,4.74,0.0,0.0,90.0,21.0,27498.0,295.0,77.69999695,0.0,199314.9063,0.0,0.0,680062.0,82.90000153,24.70000076,26.39999962,726299.1875,680062.5,3.0,1.0,0.0,25967.0,9.0,36702.0,8.0,3.0,0.0,0.0,1988.0,36702.0,2.0,2016.0,98112.0,-122.27813,47.63673,5319100005.0
